АВС/ DEF;От;До;Емкость;Оператор;Регион
908;8810409;8810452;44;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810453;8810453;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810454;8810454;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810455;8810455;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810456;8810461;6;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810462;8810462;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810463;8810480;18;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810481;8810481;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810482;8810495;14;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810496;8810496;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810497;8810524;28;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810525;8810525;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810526;8810537;12;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810538;8810538;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810539;8810585;47;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810586;8810586;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810587;8810639;53;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810640;8810640;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810641;8810731;91;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810732;8810732;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810733;8810816;84;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810817;8810817;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810818;8810826;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810827;8810827;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810828;8810829;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810830;8810831;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810832;8810864;33;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810865;8810865;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810866;8810991;126;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8810992;8810992;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8810993;8811013;21;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811014;8811014;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811015;8811028;14;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811029;8811029;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811030;8811033;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811034;8811037;4;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811038;8811041;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811042;8811043;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811044;8811046;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811047;8811047;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811048;8811050;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811051;8811051;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811052;8811075;24;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811076;8811076;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811077;8811094;18;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811095;8811095;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811096;8811243;148;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811244;8811244;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811245;8811302;58;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811303;8811303;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811304;8811321;18;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811322;8811323;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811324;8811365;42;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811366;8811366;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811367;8811367;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811368;8811368;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811369;8811389;21;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811390;8811390;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811391;8811391;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811392;8811392;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811393;8811394;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811395;8811395;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811396;8811396;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811397;8811398;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811399;8811402;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811403;8811403;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811404;8811424;21;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811425;8811425;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811426;8811436;11;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811437;8811437;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811438;8811446;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811447;8811447;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811448;8811466;19;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811467;8811467;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811468;8811468;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811469;8811470;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811471;8811471;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811472;8811472;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811473;8811480;8;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811481;8811481;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811482;8811482;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811483;8811483;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811484;8811484;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811485;8811485;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811486;8811488;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811489;8811491;3;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811492;8811502;11;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811503;8811503;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811504;8811506;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811507;8811507;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811508;8811539;32;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811540;8811540;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811541;8811547;7;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811548;8811548;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811549;8811573;25;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811574;8811574;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811575;8811576;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811577;8811577;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811578;8811586;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811587;8811587;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811588;8811656;69;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811657;8811657;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811658;8811850;193;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811851;8811851;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811852;8811861;10;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811862;8811862;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811863;8811900;38;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811901;8811901;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811902;8811921;20;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8811922;8811922;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8811923;8812034;112;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812035;8812035;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812036;8812036;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812037;8812037;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812038;8812040;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812041;8812041;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812042;8812046;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812047;8812047;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812048;8812052;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812053;8812053;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812054;8812059;6;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812060;8812060;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812061;8812180;120;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812181;8812182;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812183;8812312;130;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812313;8812313;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812314;8812314;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812315;8812315;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812316;8812357;42;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812358;8812358;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812359;8812367;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812368;8812368;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812369;8812388;20;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812389;8812389;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812390;8812407;18;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812408;8812408;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812409;8812415;7;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812416;8812416;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812417;8812445;29;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812446;8812446;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812447;8812450;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812451;8812451;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812452;8812505;54;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812506;8812506;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812507;8812555;49;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812556;8812556;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812557;8812621;65;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812622;8812622;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812623;8812664;42;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812665;8812665;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812666;8812729;64;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812730;8812730;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812731;8812761;31;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812762;8812762;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812763;8812772;10;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812773;8812774;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812775;8812775;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812776;8812776;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812777;8812778;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812779;8812779;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812780;8812791;12;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812792;8812792;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812793;8812816;24;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812817;8812817;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812818;8812842;25;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812843;8812843;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812844;8812892;49;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812893;8812893;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812894;8812918;25;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812919;8812919;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812920;8812991;72;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8812992;8812992;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8812993;8813080;88;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813081;8813081;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813082;8813102;21;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813103;8813103;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813104;8813202;99;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813203;8813203;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813204;8813243;40;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813244;8813244;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813245;8813501;257;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813502;8813502;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813503;8813553;51;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813554;8813554;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813555;8813692;138;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813693;8813693;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813694;8813708;15;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813709;8813709;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813710;8813804;95;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813805;8813805;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813806;8813933;128;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8813934;8813935;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8813936;8814032;97;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814033;8814033;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814034;8814088;55;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814089;8814089;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814090;8814115;26;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814116;8814116;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814117;8814159;43;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814160;8814160;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814161;8814162;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814163;8814163;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814164;8814214;51;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814215;8814215;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814216;8814228;13;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814229;8814229;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814230;8814233;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814234;8814234;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814235;8814249;15;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814250;8814250;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814251;8814254;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814255;8814255;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814256;8814392;137;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814393;8814393;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814394;8814400;7;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814401;8814401;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814402;8814426;25;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814427;8814427;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814428;8814481;54;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814482;8814482;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814483;8814527;45;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814528;8814528;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814529;8814546;18;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814547;8814547;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814548;8814619;72;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814620;8814620;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814621;8814634;14;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814635;8814635;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814636;8814641;6;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814642;8814642;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814643;8814643;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814644;8814644;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814645;8814662;18;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814663;8814663;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814664;8814678;15;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814679;8814679;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814680;8814811;132;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814812;8814812;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814813;8814824;12;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814825;8814825;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814826;8814852;27;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814853;8814853;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814854;8814957;104;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814958;8814958;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814959;8814971;13;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814972;8814972;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814973;8814988;16;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8814989;8814989;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8814990;8815143;154;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815144;8815144;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815145;8815328;184;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815329;8815329;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815330;8815457;128;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815458;8815458;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815459;8815495;37;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815496;8815497;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815498;8815512;15;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815513;8815513;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815514;8815520;7;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815521;8815521;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815522;8815523;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815524;8815524;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815525;8815528;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815529;8815529;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815530;8815531;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815532;8815532;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815533;8815542;10;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815543;8815543;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815544;8815545;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815546;8815547;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815548;8815600;53;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815601;8815601;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815602;8815702;101;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815703;8815704;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815705;8815814;110;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815815;8815815;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815816;8815964;149;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815965;8815965;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815966;8815974;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8815975;8815975;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8815976;8816198;223;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8816199;8816199;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8816200;8816200;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8816201;8816201;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8816202;8816690;489;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8816691;8816691;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8816692;8817000;309;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817001;8817001;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817002;8817036;35;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817037;8817037;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817038;8817042;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817043;8817043;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817044;8817322;279;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817323;8817323;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817324;8817360;37;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817361;8817361;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817362;8817378;17;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817379;8817379;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817380;8817662;283;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817663;8817663;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817664;8817980;317;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8817981;8817981;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8817982;8818764;783;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8818765;8818765;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8818766;8818887;122;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8818888;8818888;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8818889;8819157;269;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8819158;8819158;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8819159;8819439;281;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8819440;8819440;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8819441;8819534;94;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8819535;8819535;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
908;8819536;8819568;33;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
908;8819569;8819569;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
